"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"7522","54","GO Biological Process","","Organic substance metabolic process","0.0028","TBX21|MIF|USP18|RIPK3|AMH|MPO|CYP27B1|NAPSA|KLB|RORA|WNT5A|PPARGC1A|ADAM28|PPARG|NRG1|ACE|MERTK|FABP5|NOS3|PCSK9|SLC19A1|PPARGC1B|ANGPT2|SLC2A4|CD28|CCR6|GATA2|DPP4|TLR9|CD3E|NR5A2|SGK1|CYP2J2|ADA|ABCA1|PRKCZ|GATA3|XDH|IRF4|ADM2|FITM2|ACE2|SENP1|TNF|HMGA1|TRIB3|MME|LDLR|SARM1|DUSP14|ABO|ACACA|DAPK2|SOCS7","55687","17893|17803|17971|18121|17869|17785|17872|18022|17890|17821|17812|17956|18016|18040|17938|17896|18070|18025|18013|18007|17827|17776|17908|17941|18067|18136|17842|17866|18148|18151|17830|17917|17986|17926|17923|17983|17899|17800|18103|17881|18076|17887|18091|18010|17914|18097|18109|17878|18058|17995|18061|17920|17836|17848","8.37E-5","","GO:0071704","0.2552841968657781","0"
"1288","20","Monarch Phenotype","","Granulocyte count","0.0028","TBX21|MPO|CYP27B1|CCR7|RORA|NLRC5|PPARG|CCR5|CD28|CD86|NLRP3|CCR6|GATA2|NR3C2|CX3CR1|STAT4|GATA3|IRF4|CCM2|ABO","55687","17893|17785|17872|17944|17821|18085|18040|18133|18067|18019|17857|18136|17842|18079|18145|17953|17899|18103|18088|18061","2.23E-6","","EFO:0007987","0.2552841968657781","0"
"1390","21","Monarch Phenotype","","Myeloid white cell count","0.0028","TBX21|MPO|CYP27B1|CCR7|RORA|NLRC5|PPARG|CCR5|CD28|CD86|NLRP3|CCR6|GATA2|NR3C2|CX3CR1|STAT4|GATA3|IRF4|CCM2|DUSP14|ABO","55687","17893|17785|17872|17944|17821|18085|18040|18133|18067|18019|17857|18136|17842|18079|18145|17953|17899|18103|18088|17995|18061","1.82E-6","","EFO:0007988","0.2552841968657781","0"
"301","10","Monarch Phenotype","","Neutrophil percentage of leukocytes","0.0028","MPO|CCR7|NLRC5|NLRP3|GATA2|NR3C2|CX3CR1|GATA3|IRF4|ABO","55687","17785|17944|18085|17857|17842|18079|18145|17899|18103|18061","2.03E-6","","EFO:0007990","0.2552841968657781","0"
"148","6","GO Biological Process","","Intracellular receptor signaling pathway","0.0029","RORA|PPARG|PPARGC1B|RORC|NR3C2|NR5A2","55687","17821|18040|17776|17992|18079|17830","8.79E-5","","GO:0030522","0.25376020021010437","0"
"148","6","GO Biological Process","","Cellular response to insulin stimulus","0.0029","PDE3B|PPARG|PCSK9|SLC2A4|PRKCZ|TRIB3","55687","18049|18040|18007|17941|17983|18097","8.79E-5","","GO:0032869","0.25376020021010437","0"
"216","7","GO Biological Process","","Regulation of neuron apoptotic process","0.0029","PPARGC1A|PCSK9|CX3CR1|GATA3|TNF|AGAP2|SARM1","55687","17956|18007|18145|17899|18010|18082|18058","8.74E-5","","GO:0043523","0.25376020021010437","0"
"16","3","GO Biological Process","","Positive regulation of T cell chemotaxis","0.003","WNT5A|CCR2|CCL5","55687","17812|18124|17989","9.22E-5","","GO:0010820","0.25228787452803375","0"
"218","7","GO Biological Process","","Negative regulation of cell activation","0.003","TBX21|CCR2|MERTK|NOS3|CD86|LILRB4|LDLR","55687","17893|18124|18070|18013|18019|18001|17878","9.24E-5","","GO:0050866","0.25228787452803375","0"
"697","13","TISSUES","","Epithelium","0.003","RIPK3|CCR7|RORA|ACE|CCR5|NOS3|ANGPT2|GATA2|DPP4|ACE2|TNF|TRPV4|TLR5","55687","18121|17944|17821|17896|18133|18013|17908|17842|17866|17887|18010|17875|17845","2.7E-5","","BTO:0000416","0.25228787452803375","0"
"2","2","WikiPathways","","PCSK9-mediated LDL receptor degradation","0.003","PCSK9|LDLR","55687","18007|17878","1.3E-4","","WP2846","0.25228787452803375","0"
"2","2","WikiPathways","","Evolocumab mechanism to reduce LDL cholesterol","0.003","PCSK9|LDLR","55687","18007|17878","1.3E-4","","WP3408","0.25228787452803375","0"
"98","5","WikiPathways","","17q12 copy number variation syndrome","0.003","CCL5|DUSP14|CCL4|ACACA|SOCS7","55687","17989|17995|18100|17920|17848","1.3E-4","","WP5287","0.25228787452803375","0"
"219","7","GO Biological Process","","MAPK cascade","0.0031","WNT5A|NRG1|CCR5|CARD9|CCM2|TNF|CCL5","55687","17812|17938|18133|18139|18088|18010|17989","9.5E-5","","GO:0000165","0.25086383061657275","0"
"6568","49","GO Biological Process","","Cellular metabolic process","0.0031","TBX21|MIF|USP18|RIPK3|AMH|MPO|CYP27B1|RORA|WNT5A|PPARGC1A|PPARG|NRG1|ACE|MERTK|FABP5|NOS3|PCSK9|SLC19A1|PPARGC1B|CD28|RORC|CCR6|GATA2|DPP4|TLR9|CD3E|NR5A2|SGK1|CYP2J2|ADA|ABCA1|PRKCZ|GATA3|XDH|STEAP4|ADM2|FITM2|ACE2|HMGA1|TRIB3|MME|LDLR|GIPR|SARM1|DUSP14|ABO|ACACA|DAPK2|SOCS7","55687","17893|17803|17971|18121|17869|17785|17872|17821|17812|17956|18040|17938|17896|18070|18025|18013|18007|17827|17776|18067|17992|18136|17842|17866|18148|18151|17830|17917|17986|17926|17923|17983|17899|17800|17797|17881|18076|17887|17914|18097|18109|17878|17818|18058|17995|18061|17920|17836|17848","9.77E-5","","GO:0044237","0.25086383061657275","0"
"92","5","GO Biological Process","","Positive regulation of B cell activation","0.0031","TBX21|MIF|CD28|TLR9|ADA","55687","17893|17803|18067|18148|17926","9.42E-5","","GO:0050871","0.25086383061657275","0"
"92","5","GO Biological Process","","Positive regulation of neuron death","0.0031","WNT5A|PCSK9|TRPM2|TNF|SARM1","55687","17812|18007|17773|18010|18058","9.42E-5","","GO:1901216","0.25086383061657275","0"
"47","4","GO Biological Process","","Negative regulation of lipid localization","0.0031","PPARG|PCSK9|ABCA1|TNF","55687","18040|18007|17923|18010","9.64E-5","","GO:1905953","0.25086383061657275","0"
"23","4","STRING Clusters","","Regulation of cholesterol storage, and Cellular response to sterol depletion","0.0031","PPARG|FABP5|ABCA1|ACACA","55687","18040|18025|17923|17920","7.38E-6","","CL:9989","0.25086383061657275","0"
"117","6","Reactome Pathways","","PPARA activates gene expression","0.0032","RORA|PPARGC1A|PPARG|PPARGC1B|ABCA1|TRIB3","55687","17821|17956|18040|17776|17923|18097","2.5E-5","","HSA-1989781","0.24948500216800942","0"
"697","13","Reactome Pathways","","Signaling by GPCR","0.0032","CCR7|WNT5A|PDE3B|CCR2|CCR5|F2RL1|ADORA2B|CCR6|CX3CR1|ADM2|GIPR|CCL5|CCL4","55687","17944|17812|18049|18124|18133|17965|17791|18136|18145|17881|17818|17989|18100","2.7E-5","","HSA-372790","0.24948500216800942","0"
"326","9","Reactome Pathways","","Class A/1 (Rhodopsin-like receptors)","0.0032","CCR7|CCR2|CCR5|F2RL1|ADORA2B|CCR6|CX3CR1|CCL5|CCL4","55687","17944|18124|18133|17965|17791|18136|18145|17989|18100","2.83E-5","","HSA-373076","0.24948500216800942","0"
"152","6","GO Biological Process","","Regulation of cytokine-mediated signaling pathway","0.0033","USP18|NLRC5|WNT5A|PPARG|F2RL1|CCL5","55687","17971|18085|17812|18040|17965|17989","1.0E-4","","GO:0001959","0.24814860601221125","0"
"48","4","GO Biological Process","","Negative regulation of interleukin-6 production","0.0033","HGF|TLR9|LILRB4|TNF","55687","18130|18148|18001|18010","1.0E-4","","GO:0032715","0.24814860601221125","0"
"48","4","GO Biological Process","","Vasodilation","0.0033","F2RL1|NOS3|ADORA2B|TNF","55687","17965|18013|17791|18010","1.0E-4","","GO:0042311","0.24814860601221125","0"
"48","4","GO Biological Process","","Positive regulation of miRNA transcription","0.0033","PPARG|GATA2|GATA3|TNF","55687","18040|17842|17899|18010","1.0E-4","","GO:1902895","0.24814860601221125","0"
"226","7","GO Biological Process","","Gonad development","0.0036","AMH|WNT5A|ACE|NOS3|TLR9|GATA3|TLR5","55687","17869|17812|17896|18013|18148|17899|17845","1.1E-4","","GO:0008406","0.24436974992327126","0"
"155","6","GO Biological Process","","Positive regulation of lipid metabolic process","0.0036","CCR7|PPARGC1A|PPARG|TNF|AGAP2|LDLR","55687","17944|17956|18040|18010|18082|17878","1.1E-4","","GO:0045834","0.24436974992327126","0"
"420","10","TISSUES","","Vascular system","0.0036","RIPK3|RORA|ACE|NOS3|ANGPT2|GATA2|SGK1|ACE2|TNF|TRPV4","55687","18121|17821|17896|18013|17908|17842|17917|17887|18010|17875","3.42E-5","","BTO:0001085","0.24436974992327126","0"
"20","3","WikiPathways","","Galanin receptor pathway","0.0036","PPARGC1A|PPARG|SLC2A4","55687","17956|18040|17941","1.7E-4","","WP4970","0.24436974992327126","0"
"590","11","GO Biological Process","","Positive regulation of cell death","0.0037","RIPK3|WNT5A|PPARG|ACE|PCSK9|CD248|TRPM2|TNF|SARM1|CCL5|DAPK2","55687","18121|17812|18040|17896|18007|18115|17773|18010|18058|17989|17836","1.2E-4","","GO:0010942","0.2431798275933005","0"
"50","4","GO Biological Process","","Regulation of lipid storage","0.0038","PPARG|ABCA1|FITM2|TNF","55687","18040|17923|18076|18010","1.2E-4","","GO:0010883","0.242021640338319","0"
"50","4","GO Biological Process","","Regulation of leukocyte degranulation","0.0038","CCR2|F2RL1|ADORA2B|GATA2","55687","18124|17965|17791|17842","1.2E-4","","GO:0043300","0.242021640338319","0"
"97","5","GO Biological Process","","Positive regulation of cold-induced thermogenesis","0.0038","PPARGC1A|CCR2|FABP5|PPARGC1B|IRF4","55687","17956|18124|18025|17776|18103","1.2E-4","","GO:0120162","0.242021640338319","0"
"97","5","GO Biological Process","","Negative regulation of extrinsic apoptotic signaling pathway","0.0038","HGF|NRG1|NOS3|TNF|AGAP2","55687","18130|17938|18013|18010|18082","1.2E-4","","GO:2001237","0.242021640338319","0"
"178","7","DISEASES","","Lung disease","0.0038","MPO|NAPSA|NRG1|ACE|CD8A|ACE2|TNF","55687","17785|18022|17938|17896|17806|17887|18010","2.68E-5","","DOID:850","0.242021640338319","0"
"2586","26","GO Biological Process","","Regulation of transcription by RNA polymerase II","0.0039","TBX21|OSM|HGF|RORA|NLRC5|WNT5A|PPARGC1A|PPARG|F2RL1|PPARGC1B|CD28|RORC|NLRP3|GATA2|NR3C2|STAT4|TLR9|NR5A2|GATA3|IRF4|SENP1|TNF|HMGA1|TRPV4|TRIB3|AGAP2","55687","17893|17935|18130|17821|18085|17812|17956|18040|17965|17776|18067|17992|17857|17842|18079|17953|18148|17830|17899|18103|18091|18010|17914|17875|18097|18082","1.2E-4","","GO:0006357","0.24089353929735008","0"
"18","3","GO Biological Process","","Negative regulation of glucose transmembrane transport","0.0039","ACE|FABP5|TNF","55687","17896|18025|18010","1.3E-4","","GO:0010829","0.24089353929735008","0"
"98","5","GO Biological Process","","Regulation of steroid metabolic process","0.0039","CYP27B1|RORA|RORC|TNF|LDLR","55687","17872|17821|17992|18010|17878","1.3E-4","","GO:0019218","0.24089353929735008","0"
"18","3","GO Biological Process","","Cellular response to low-density lipoprotein particle stimulus","0.0039","PPARG|ABCA1|LDLR","55687","18040|17923|17878","1.3E-4","","GO:0071404","0.24089353929735008","0"
"18","3","GO Biological Process","","Regulation of chemokine (C-X-C motif) ligand 2 production","0.0039","MIF|F2RL1|TNF","55687","17803|17965|18010","1.3E-4","","GO:2000341","0.24089353929735008","0"
"10","3","DISEASES","","Acquired immunodeficiency syndrome","0.0039","CCR5|CD8A|TNF","55687","18133|17806|18010","2.78E-5","","DOID:635","0.24089353929735008","0"
"99","5","GO Biological Process","","Positive regulation of endocytosis","0.004","WNT5A|PPARG|F2RL1|PCSK9|GATA2","55687","17812|18040|17965|18007|17842","1.3E-4","","GO:0045807","0.23979400086720376","0"
"2","2","GO Biological Process","","Xanthine metabolic process","0.004","ADA|XDH","55687","17926|17800","1.3E-4","","GO:0046110","0.23979400086720376","0"
"2","2","GO Biological Process","","Response to gold nanoparticle","0.004","MPO|TNF","55687","17785|18010","1.3E-4","","GO:1990268","0.23979400086720376","0"
"51","4","GO Biological Process","","Regulation of endothelial cell apoptotic process","0.004","CD248|GATA2|GATA3|TNF","55687","18115|17842|17899|18010","1.3E-4","","GO:2000351","0.23979400086720376","0"
"230","7","GO Biological Process","","Negative regulation of apoptotic signaling pathway","0.004","MIF|HGF|NRG1|NOS3|CX3CR1|TNF|AGAP2","55687","17803|18130|17938|18013|18145|18010|18082","1.3E-4","","GO:2001234","0.23979400086720376","0"
"1104","17","GO Molecular Function","","Transition metal ion binding","0.004","CYP27B1|RORA|PPARG|ACE|S100B|NOS3|RORC|GATA2|NR3C2|NR5A2|CYP2J2|ADA|GATA3|XDH|ACE2|MME|ABO","55687","17872|17821|18040|17896|17977|18013|17992|17842|18079|17830|17986|17926|17899|17800|17887|18109|18061","1.63E-5","","GO:0046914","0.23979400086720376","0"
"313","8","GO Biological Process","","Cognition","0.0041","S100B|SLC2A4|CX3CR1|SGK1|PRKCZ|TNF|MME|LDLR","55687","17977|17941|18145|17917|17983|18010|18109|17878","1.4E-4","","GO:0050890","0.23872161432802647","0"
"521","11","Reactome Pathways","","Signaling by Receptor Tyrosine Kinases","0.0041","HGF|KLB|PDE3B|NRG1|S100B|NOS3|TLR9|SGK1|PRKCZ|NRG4|TRIB3","55687","18130|17890|18049|17938|17977|18013|18148|17917|17983|18118|18097","3.98E-5","","HSA-9006934","0.23872161432802647","0"
"624","12","Reactome Pathways","","GPCR downstream signalling","0.0042","CCR7|PDE3B|CCR2|CCR5|F2RL1|ADORA2B|CCR6|CX3CR1|ADM2|GIPR|CCL5|CCL4","55687","17944|18049|18124|18133|17965|17791|18136|18145|17881|17818|17989|18100","4.23E-5","","HSA-388396","0.23767507096020996","0"
"105","6","STRING Clusters","","Toll-like Receptor Cascades, and Novel intracellular components of RIG-I-like receptor pathway","0.0042","NLRC5|TLR9|LY86|TNF|SARM1|TLR5","55687","18085|18148|17905|18010|18058|17845","1.39E-5","","CL:16584","0.23767507096020996","0"
"61","5","STRING Clusters","","Constitutive Signaling by Aberrant PI3K in Cancer, and VEGF ligand-receptor interactions","0.0042","HGF|KLB|NRG1|ANGPT2|NRG4","55687","18130|17890|17938|17908|18118","1.46E-5","","CL:17330","0.23767507096020996","0"
"1507","20","COMPARTMENTS","","Integral component of membrane","0.0043","NRG1|ACE|NCR1|CCR2|CCR5|SLC19A1|SLC2A4|CD28|CCR6|CX3CR1|CD3E|ABCA1|XDH|STEAP4|LILRB4|TRPM2|CD8A|TNF|TRPV4|MME","55687","17938|17896|17929|18124|18133|17827|17941|18067|18136|18145|18151|17923|17800|17797|18001|17773|17806|18010|17875|18109","2.23E-5","","GOCC:0016021","0.23665315444204132","0"
"266","8","Reactome Pathways","","PIP3 activates AKT signaling","0.0043","HGF|KLB|PPARG|NRG1|CD28|CD86|NRG4|TRIB3","55687","18130|17890|18040|17938|18067|18019|18118|18097","4.49E-5","","HSA-1257604","0.23665315444204132","0"
"101","5","GO Biological Process","","Pattern recognition receptor signaling pathway","0.0044","NLRP3|TLR9|AIM2|TNF|TLR5","55687","17857|18148|17962|18010|17845","1.4E-4","","GO:0002221","0.23565473235138126","0"
"101","5","GO Biological Process","","Positive regulation of tumor necrosis factor production","0.0044","MIF|WNT5A|CCR2|TLR9|CARD9","55687","17803|17812|18124|18148|18139","1.4E-4","","GO:0032760","0.23565473235138126","0"
"19","3","GO Biological Process","","Lymph node development","0.0044","RIPK3|CD248|RORC","55687","18121|18115|17992","1.4E-4","","GO:0048535","0.23565473235138126","0"
"12","3","TISSUES","","Capillary","0.0044","ACE|ACE2|TNF","55687","17896|17887|18010","4.39E-5","","BTO:0002045","0.23565473235138126","0"
"12","3","TISSUES","","Memory T-lymphocyte","0.0044","CCR7|CD28|CD8A","55687","17944|18067|17806","4.39E-5","","BTO:0003435","0.23565473235138126","0"
"53","4","GO Biological Process","","Positive regulation of immunoglobulin production","0.0045","TBX21|CD28|CD86|TLR9","55687","17893|18067|18019|18148","1.5E-4","","GO:0002639","0.23467874862246565","0"
"53","4","GO Biological Process","","Negative regulation of smooth muscle cell proliferation","0.0045","PPARGC1A|PPARG|NOS3|ACE2","55687","17956|18040|18013|17887","1.5E-4","","GO:0048662","0.23467874862246565","0"
"53","4","GO Biological Process","","Endocrine process","0.0045","ACE|NOS3|GATA3|ACE2","55687","17896|18013|17899|17887","1.5E-4","","GO:0050886","0.23467874862246565","0"
"164","6","GO Biological Process","","Negative regulation of secretion","0.0045","OSM|NRG1|ACE|CCR2|ADA|TNF","55687","17935|17938|17896|18124|17926|18010","1.5E-4","","GO:0051048","0.23467874862246565","0"
"102","5","GO Biological Process","","Regulation of NIK/NF-kappaB signaling","0.0045","CD86|NLRP3|NR3C2|TLR9|TNF","55687","18019|17857|18079|18148|18010","1.5E-4","","GO:1901222","0.23467874862246565","0"
"3277","31","UniProt Keywords","","Signal","0.0045","OSM|AMH|HGF|MPO|CCR7|NAPSA|WNT5A|ADAM28|SFRP5|ACE|NCR1|MERTK|F2RL1|PCSK9|CD248|ANGPT2|CD28|CD86|TLR9|CD3E|LY86|SHBG|LILRB4|ADM2|CD8A|ACE2|LDLR|GIPR|CCL5|CCL4|TLR5","55687","17935|17869|18130|17785|17944|18022|17812|18016|17968|17896|17929|18070|17965|18007|18115|17908|18067|18019|18148|18151|17905|17788|18001|17881|17806|17887|17878|17818|17989|18100|17845","6.75E-5","","KW-0732","0.23467874862246565","0"
"97","5","KEGG Pathways","","Chagas disease","0.0045","ACE|TLR9|CD3E|TNF|CCL5","55687","17896|18148|18151|18010|17989","1.2E-4","","hsa05142","0.23467874862246565","0"
"22","3","WikiPathways","","Type II diabetes mellitus","0.0045","SLC2A4|PRKCZ|TNF","55687","17941|17983|18010","2.1E-4","","WP1584","0.23467874862246565","0"
"1877","21","GO Biological Process","","Phosphate-containing compound metabolic process","0.0047","RIPK3|AMH|RORA|WNT5A|MERTK|FABP5|PCSK9|TLR9|CD3E|SGK1|ADA|PRKCZ|XDH|ADM2|FITM2|TRIB3|SARM1|DUSP14|ACACA|DAPK2|SOCS7","55687","18121|17869|17821|17812|18070|18025|18007|18148|18151|17917|17926|17983|17800|17881|18076|18097|18058|17995|17920|17836|17848","1.6E-4","","GO:0006796","0.23279021420642826","0"
"103","5","GO Biological Process","","Negative regulation of angiogenesis","0.0047","PDE3B|PPARG|CCR2|ANGPT2|TNF","55687","18049|18040|18124|17908|18010","1.6E-4","","GO:0016525","0.23279021420642826","0"
"103","5","GO Biological Process","","T cell receptor signaling pathway","0.0047","CD28|CD3E|ADA|GATA3|CD8A","55687","18067|18151|17926|17899|17806","1.6E-4","","GO:0050852","0.23279021420642826","0"
"20","3","GO Biological Process","","Regulation of interleukin-5 production","0.0049","PRKCZ|GATA3|LILRB4","55687","17983|17899|18001","1.7E-4","","GO:0032674","0.23098039199714862","0"
"167","6","GO Biological Process","","Regulation of lipid localization","0.0049","MIF|PPARG|PCSK9|ABCA1|FITM2|TNF","55687","17803|18040|18007|17923|18076|18010","1.7E-4","","GO:1905952","0.23098039199714862","0"
"135","6","TISSUES","","Blood vessel endothelium","0.0049","RORA|ACE|NOS3|ANGPT2|GATA2|ACE2","55687","17821|17896|18013|17908|17842|17887","5.38E-5","","BTO:0000766","0.23098039199714862","0"
"354","9","TISSUES","","Blood vessel","0.0049","RIPK3|RORA|ACE|NOS3|ANGPT2|GATA2|ACE2|TNF|TRPV4","55687","18121|17821|17896|18013|17908|17842|17887|18010|17875","5.27E-5","","BTO:0001102","0.23098039199714862","0"
"2482","27","GO Cellular Component","","Cytoplasmic vesicle","0.005","MIF|HGF|MPO|NAPSA|WNT5A|ACE|CCR5|F2RL1|FABP5|NOS3|PCSK9|SLC2A4|DPP4|TLR9|ADA|ABCA1|PRKCZ|STEAP4|TRPM2|ACE2|TNF|TRPV4|MME|DOCK2|AGAP2|LDLR|DAPK2","55687","17803|18130|17785|18022|17812|17896|18133|17965|18025|18013|18007|17941|17866|18148|17926|17923|17983|17797|17773|17887|18010|17875|18109|17950|18082|17878|17836","2.19E-5","","GO:0031410","0.23010299956639813","0"
"320","9","GO Cellular Component","","Membrane raft","0.005","NOS3|SLC2A4|DPP4|ABCA1|PRKCZ|CD8A|ACE2|TNF|MME","55687","18013|17941|17866|17923|17983|17806|17887|18010|18109","2.45E-5","","GO:0045121","0.23010299956639813","0"
"36","4","DISEASES","","Coronary artery disease","0.005","ACE|NOS3|PCSK9|TNF","55687","17896|18013|18007|18010","3.67E-5","","DOID:3393","0.23010299956639813","0"
"518","11","DISEASES","","Skin disease","0.005","MIF|MPO|CYP27B1|ACE|NOS3|CARD9|LY86|SHBG|CD8A|TNF|DUSP14","55687","17803|17785|17872|17896|18013|18139|17905|17788|17806|18010|17995","3.78E-5","","DOID:37","0.23010299956639813","0"
"256","7","WikiPathways","","GPCRs, class A rhodopsin-like","0.005","CCR7|CCR2|CCR5|F2RL1|ADORA2B|CCR6|CX3CR1","55687","17944|18124|18133|17965|17791|18136|18145","2.4E-4","","WP455","0.23010299956639813","0"
"23","3","WikiPathways","","Roles of ceramides in development of insulin resistance","0.005","SLC2A4|PRKCZ|TNF","55687","17941|17983|18010","2.4E-4","","WP5181","0.23010299956639813","0"
"114","6","GO Molecular Function","","Transcription coregulator binding","0.0051","RORA|PPARG|GATA2|NR5A2|GATA3|HMGA1","55687","17821|18040|17842|17830|17899|17914","2.17E-5","","GO:0001221","0.22924298239020638","0"
"106","5","GO Biological Process","","Regulation of epithelial cell apoptotic process","0.0052","CD248|GATA2|GATA3|TNF|AGAP2","55687","18115|17842|17899|18010|18082","1.8E-4","","GO:1904035","0.2283996656365201","0"
"419","9","GO Biological Process","","Blood vessel morphogenesis","0.0054","RORA|PDE3B|ACE|NOS3|ANGPT2|GATA2|CCM2|ADM2|LDLR","55687","17821|18049|17896|18013|17908|17842|18088|17881|17878","1.8E-4","","GO:0048514","0.22676062401770314","0"
