"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"186","8","DISEASES","","Gonadal disease","0.0027","AMH|NAPSA|PRL|NR3C2|SHBG|CYP19A1|ACE2|MME","17588","17869|18022|17824|18079|17788|18064|17887|18109","3.61E-5","","DOID:2277","0.25686362358410125","0"
"518","13","DISEASES","","Skin disease","0.0027","MIF|MPO|CYP27B1|IFNG|IL1RN|ACE|NOS3|CARD9|LY86|SHBG|CD8A|TNF|DUSP14","17588","17803|17785|17872|17947|17794|17896|18013|18139|17905|17788|17806|18010|17995","3.71E-5","","DOID:37","0.25686362358410125","0"
"36","4","KEGG Pathways","","African trypanosomiasis","0.0027","IFNG|F2RL1|TLR9|TNF","17588","17947|17965|18148|18010","1.2E-4","","hsa05143","0.25686362358410125","0"
"36","4","KEGG Pathways","","Graft-versus-host disease","0.0027","IFNG|CD28|CD86|TNF","17588","17947|18067|18019|18010","1.2E-4","","hsa05332","0.25686362358410125","0"
"115","6","WikiPathways","","Spinal cord injury","0.0027","MIF|IFNG|CCR2|ARG1|TNF|NR4A1","17588","17803|17947|18124|18034|18010|17884","1.3E-4","","WP2431","0.25686362358410125","0"
"13","3","WikiPathways","","Transcriptional cascade regulating adipogenesis","0.0027","PPARG|GATA2|GATA3","17588","18040|17842|17899","1.4E-4","","WP4211","0.25686362358410125","0"
"13","3","WikiPathways","","Control of immune tolerance by vasoactive intestinal peptide","0.0027","IFNG|CD28|CD86","17588","17947|18067|18019","1.4E-4","","WP4484","0.25686362358410125","0"
"72","5","WikiPathways","","Extrafollicular and follicular B cell activation by SARS-CoV-2","0.0027","TBX21|IFNG|CCR7|IRF4|TNF","17588","17893|17947|17944|18103|18010","1.4E-4","","WP5218","0.25686362358410125","0"
"35","4","GO Biological Process","","Negative regulation of cytokine production involved in immune response","0.0028","TBX21|ARG1|LILRB4|TNF","17588","17893|18034|18001|18010","1.1E-4","","GO:0002719","0.2552841968657781","0"
"12","3","GO Biological Process","","Hormone catabolic process","0.0028","ACE|CYP19A1|MME","17588","17896|18064|18109","1.1E-4","","GO:0042447","0.2552841968657781","0"
"424","11","GO Biological Process","","Negative regulation of phosphate metabolic process","0.0028","CEACAM1|HGF|IFNG|PPARG|PRKCZ|XDH|LILRB4|TNF|TRIB3|SOCS1|ENPP1","17588","18037|18130|17947|18040|17983|17800|18001|18010|18097|17932|18004","1.1E-4","","GO:0045936","0.2552841968657781","0"
"69","5","GO Biological Process","","Positive regulation of reactive oxygen species metabolic process","0.0028","RIPK3|F2RL1|XDH|ACE2|AGTR1","17588","18121|17965|17800|17887|17911","1.1E-4","","GO:2000379","0.2552841968657781","0"
"35","4","GO Biological Process","","Positive regulation of T cell migration","0.0028","WNT5A|CCR2|CCL20|CCL5","17588","17812|18124|17863|17989","1.1E-4","","GO:2000406","0.2552841968657781","0"
"19","4","GO Molecular Function","","Apolipoprotein binding","0.0028","PCSK9|TREM2|ABCA1|LILRB4","17588","18007|18073|17923|18001","1.29E-5","","GO:0034185","0.2552841968657781","0"
"38","4","WikiPathways","","Immune infiltration in pancreatic cancer","0.0028","IFNG|CCL20|TNF|CCL5","17588","17947|17863|18010|17989","1.5E-4","","WP5285","0.2552841968657781","0"
"396","13","Monarch Phenotype","","Apolipoprotein A 1 measurement","0.0028","RORA|NLRC5|PDE3B|PPARG|PCSK9|PPARGC1B|ARG1|ABCA1|DHRS9|LDLR|SARM1|ANGPTL8|ABO","17588","17821|18085|18049|18040|18007|17776|18034|17923|18142|17878|18058|17902|18061","2.3E-6","","EFO:0004614","0.2552841968657781","0"
"425","11","GO Biological Process","","Transmembrane receptor protein tyrosine kinase signaling pathway","0.0029","HGF|KLB|WNT5A|NRG1|MERTK|ANGPT2|MET|CD3E|NRG4|CD8A|CSRP3","17588","18130|17890|17812|17938|18070|17908|17860|18151|18118|17806|18052","1.2E-4","","GO:0007169","0.25376020021010437","0"
"164","7","GO Biological Process","","Negative regulation of secretion","0.0029","CEACAM1|OSM|NRG1|ACE|CCR2|ADA|TNF","17588","18037|17935|17938|17896|18124|17926|18010","1.2E-4","","GO:0051048","0.25376020021010437","0"
"38","4","KEGG Pathways","","Type I diabetes mellitus","0.0029","IFNG|CD28|CD86|TNF","17588","17947|18067|18019|18010","1.5E-4","","hsa04940","0.25376020021010437","0"
"2849","39","Monarch Phenotype","","Complete blood cell count","0.0029","TBX21|MPO|CYP27B1|CCR7|IL1RN|RORA|NLRC5|PPARGC1A|PPARG|NRG1|S100B|CCR2|CCR5|MET|CD28|CD86|NLRP3|CCR6|ATF3|GATA2|NR3C2|CX3CR1|STAT4|DPP4|NR5A2|AIM2|GATA3|IRF4|CCM2|SIRT3|NRG4|CYP19A1|HMGA1|CSRP3|DUSP14|ABO|ACACA|TLR5|SOCS1","17588","17893|17785|17872|17944|17794|17821|18085|17956|18040|17938|17977|18124|18133|17860|18067|18019|17857|18136|17854|17842|18079|18145|17953|17866|17830|17962|17899|18103|18088|17959|18118|18064|17914|18052|17995|18061|17920|17845|17932","2.62E-6","","EFO:0004586","0.25376020021010437","0"
"36","4","GO Biological Process","","Regulation of systemic arterial blood pressure by hormone","0.003","ACE|NOS3|ACE2|AGTR1","17588","17896|18013|17887|17911","1.2E-4","","GO:0001990","0.25228787452803375","0"
"36","4","GO Biological Process","","Long-term memory","0.003","SLC2A4|SGK1|PRKCZ|LDLR","17588","17941|17917|17983|17878","1.2E-4","","GO:0007616","0.25228787452803375","0"
"70","5","GO Biological Process","","Positive regulation of insulin secretion","0.003","GCK|RBP4|GPER1|TRPM2|GIPR","17588","18112|17980|18094|17773|17818","1.2E-4","","GO:0032024","0.25228787452803375","0"
"669","14","GO Biological Process","","Tube morphogenesis","0.003","CEACAM1|RORA|WNT5A|PDE3B|ACE|NOS3|ANGPT2|MET|GATA2|GATA3|CCM2|ADM2|NR4A1|LDLR","17588","18037|17821|17812|18049|17896|18013|17908|17860|17842|17899|18088|17881|17884|17878","1.2E-4","","GO:0035239","0.25228787452803375","0"
"70","5","GO Biological Process","","Regulation of osteoclast differentiation","0.003","IFNG|PPARGC1B|TREM2|LILRB4|TNF","17588","17947|17776|18073|18001|18010","1.2E-4","","GO:0045670","0.25228787452803375","0"
"114","6","GO Biological Process","","Female sex differentiation","0.003","AMH|WNT5A|MERTK|NOS3|RBP4|CYP19A1","17588","17869|17812|18070|18013|17980|18064","1.2E-4","","GO:0046660","0.25228787452803375","0"
"92","6","TISSUES","","Monocyte","0.003","CEACAM1|IFNG|CCR2|LY86|LILRB4|TNF","17588","18037|17947|18124|17905|18001|18010","3.99E-5","","BTO:0000876","0.25228787452803375","0"
"120","6","KEGG Pathways","","Osteoclast differentiation","0.003","IFNG|PPARG|TREM2|LILRB4|TNF|SOCS1","17588","17947|18040|18073|18001|18010|17932","1.6E-4","","hsa04380","0.25228787452803375","0"
"173","7","KEGG Pathways","","NOD-like receptor signaling pathway","0.003","RIPK3|NLRP3|AIM2|CARD9|TRPM2|TNF|CCL5","17588","18121|17857|17962|18139|17773|18010|17989","1.6E-4","","hsa04621","0.25228787452803375","0"
"14","3","WikiPathways","","Female steroid hormones in cardiomyocyte energy metabolism","0.003","NOS3|PPARGC1B|SLC2A4","17588","18013|17776|17941","1.6E-4","","WP5318","0.25228787452803375","0"
"694","17","Monarch Phenotype","","Lymphocyte count","0.003","TBX21|MPO|CCR7|IL1RN|NLRC5|S100B|CD86|GATA2|NR3C2|CX3CR1|GATA3|IRF4|SIRT3|CYP19A1|HMGA1|ABO|ACACA","17588","17893|17785|17944|17794|18085|17977|18019|17842|18079|18145|17899|18103|17959|18064|17914|18061|17920","2.98E-6","","EFO:0004587","0.25228787452803375","0"
"288","9","GO Biological Process","","Negative regulation of cell migration","0.0031","MIF|PPARG|NRG1|ANGPT2|CX3CR1|DPP4|ADA|CYP19A1|TNF","17588","17803|18040|17938|17908|18145|17866|17926|18064|18010","1.3E-4","","GO:0030336","0.25086383061657275","0"
"587","13","GO Biological Process","","Regulation of transmembrane transport","0.0031","IFNG|ACE|CCR2|FABP5|PCSK9|ARG1|TLR9|TREM2|GPER1|ACE2|TNF|TRIB3|ENPP1","17588","17947|17896|18124|18025|18007|18034|18148|18073|18094|17887|18010|18097|18004","1.3E-4","","GO:0034762","0.25086383061657275","0"
"166","7","GO Biological Process","","Positive regulation of angiogenesis","0.0031","HGF|WNT5A|NOS3|ANGPT2|GATA2|CX3CR1|ADM2","17588","18130|17812|18013|17908|17842|18145|17881","1.3E-4","","GO:0045766","0.25086383061657275","0"
"166","7","GO Biological Process","","Negative regulation of lymphocyte activation","0.0031","CEACAM1|TBX21|MERTK|CD86|ARG1|LILRB4|SOCS1","17588","18037|17893|18070|18019|18034|18001|17932","1.3E-4","","GO:0051250","0.25086383061657275","0"
"47","6","InterPro Domains","","Nuclear hormone receptor, ligand-binding domain","0.0031","RORA|PPARG|RORC|NR3C2|NR5A2|NR4A1","17588","17821|18040|17992|18079|17830|17884","1.1E-6","","IPR000536","0.25086383061657275","0"
"45","6","InterPro Domains","","Zinc finger, nuclear hormone receptor-type","0.0031","RORA|PPARG|RORC|NR3C2|NR5A2|NR4A1","17588","17821|18040|17992|18079|17830|17884","8.73E-7","","IPR001628","0.25086383061657275","0"
"47","6","InterPro Domains","","Nuclear hormone receptor-like domain superfamily","0.0031","RORA|PPARG|RORC|NR3C2|NR5A2|NR4A1","17588","17821|18040|17992|18079|17830|17884","1.1E-6","","IPR035500","0.25086383061657275","0"
"76","5","WikiPathways","","Leptin signaling pathway","0.0031","IL1RN|PDE3B|NOS3|ACACA|SOCS7","17588","17794|18049|18013|17920|17848","1.7E-4","","WP2034","0.25086383061657275","0"
"301","9","WikiPathways","","Focal adhesion: PI3K-Akt-mTOR-signaling pathway","0.0031","OSM|HGF|PPARGC1A|NOS3|PRL|ANGPT2|MET|SLC2A4|ACACA","17588","17935|18130|17956|18013|17824|17908|17860|17941|17920","1.8E-4","","WP3932","0.25086383061657275","0"
"226","8","GO Biological Process","","Gonad development","0.0032","AMH|WNT5A|ACE|NOS3|TLR9|GATA3|CYP19A1|TLR5","17588","17869|17812|17896|18013|18148|17899|18064|17845","1.3E-4","","GO:0008406","0.24948500216800942","0"
"167","7","GO Biological Process","","Response to corticosteroid","0.0032","IL1RN|ACE|PPARGC1B|ARG1|SGK1|GPER1|TNF","17588","17794|17896|17776|18034|17917|18094|18010","1.3E-4","","GO:0031960","0.24948500216800942","0"
"13","3","GO Biological Process","","Positive regulation of inflammatory response to antigenic stimulus","0.0033","CCR7|CD28|TNF","17588","17944|18067|18010","1.4E-4","","GO:0002863","0.24814860601221125","0"
"116","6","GO Biological Process","","Glucose metabolic process","0.0033","GCK|PPARGC1A|FABP5|ATF3|RBP4|TNF","17588","18112|17956|18025|17854|17980|18010","1.4E-4","","GO:0006006","0.24814860601221125","0"
"852","16","GO Biological Process","","Regulation of protein localization","0.0033","GCK|IFNG|WNT5A|DNAJC27|PPARG|F2RL1|RBP4|TREM2|PRKCZ|LILRB4|GPER1|TRPM2|TNF|CSRP3|GIPR|CCL5","17588","18112|17947|17812|17998|18040|17965|17980|18073|17983|18001|18094|17773|18010|18052|17818|17989","1.4E-4","","GO:0032880","0.24814860601221125","0"
"13","3","GO Biological Process","","Negative regulation of glucose import","0.0033","ACE|TNF|ENPP1","17588","17896|18010|18004","1.4E-4","","GO:0046325","0.24814860601221125","0"
"13","3","GO Biological Process","","Cellular response to mineralocorticoid stimulus","0.0033","ACE|SGK1|GPER1","17588","17896|17917|18094","1.4E-4","","GO:0071389","0.24814860601221125","0"
"140","7","DISEASES","","Bacterial infectious disease","0.0033","CYP27B1|IFNG|ACE|CD248|ADA|CD8A|TNF","17588","17872|17947|17896|18115|17926|17806|18010","4.54E-5","","DOID:104","0.24814860601221125","0"
"169","7","GO Biological Process","","Response to reactive oxygen species","0.0034","RIPK3|MPO|NOS3|PPARGC1B|ARG1|TRPM2|CYP2E1","17588","18121|17785|18013|17776|18034|17773|17782","1.4E-4","","GO:0000302","0.2468521082957745","0"
"521","13","Reactome Pathways","","Signaling by Receptor Tyrosine Kinases","0.0034","HGF|KLB|PDE3B|NRG1|S100B|NOS3|MET|TLR9|SGK1|PRKCZ|NRG4|TRIB3|SOCS1","17588","18130|17890|18049|17938|17977|18013|17860|18148|17917|17983|18118|18097|17932","3.93E-5","","HSA-9006934","0.2468521082957745","0"
"3156","39","COMPARTMENTS","","Endomembrane system","0.0035","CEACAM1|MIF|HGF|MPO|IFNG|NAPSA|WNT5A|ACE|CCR5|F2RL1|FABP5|NOS3|PRL|PCSK9|SLC2A4|NLRP3|ARG1|NR3C2|TLR9|SGK1|CYP2J2|LCN2|ABCA1|CYP19A1|FITM2|GPER1|TRPM2|POMC|DHRS9|ACE2|SENP1|MME|DOCK2|CYP2E1|NR4A1|AGAP2|GPR84|LDLR|ABO","17588","18037|17803|18130|17785|17947|18022|17812|17896|18133|17965|18025|18013|17824|18007|17941|17857|18034|18079|18148|17917|17986|17779|17923|18064|18076|18094|17773|17851|18142|17887|18091|18109|17950|17782|17884|18082|18046|17878|18061","2.96E-5","","GOCC:0012505","0.24559319556497244","0"
"7","3","COMPARTMENTS","","Follicle-stimulating hormone complex","0.0035","AMH|PRL|SHBG","17588","17869|17824|17788","2.98E-5","","GOCC:0016914","0.24559319556497244","0"
"24","4","COMPARTMENTS","","interleukin-12 complex","0.0035","IFNG|CD86|CD8A|TNF","17588","17947|18019|17806|18010","2.92E-5","","GOCC:0043514","0.24559319556497244","0"
"170","7","GO Biological Process","","Female pregnancy","0.0035","CYP27B1|ACE|PRL|SLC19A1|ANGPT2|ARG1|ACE2","17588","17872|17896|17824|17827|17908|18034|17887","1.5E-4","","GO:0007565","0.24559319556497244","0"
"73","5","GO Biological Process","","Regulation of glucose transmembrane transport","0.0035","ACE|FABP5|TNF|TRIB3|ENPP1","17588","17896|18025|18010|18097|18004","1.4E-4","","GO:0010827","0.24559319556497244","0"
"118","6","GO Biological Process","","Cellular response to reactive oxygen species","0.0035","RIPK3|MPO|NOS3|PPARGC1B|ARG1|TRPM2","17588","18121|17785|18013|17776|18034|17773","1.5E-4","","GO:0034614","0.24559319556497244","0"
"38","4","GO Biological Process","","Negative regulation of lymphocyte apoptotic process","0.0035","MIF|RORC|ADA|CCL5","17588","17803|17992|17926|17989","1.5E-4","","GO:0070229","0.24559319556497244","0"
"73","5","GO Biological Process","","Regulation of oxidative stress-induced cell death","0.0035","HGF|MET|TREM2|TRPM2|TNF","17588","18130|17860|18073|17773|18010","1.4E-4","","GO:1903201","0.24559319556497244","0"
"796","17","GO Molecular Function","","Lipid binding","0.0035","LBP|RORA|WNT5A|PPARG|FABP5|RORC|NR3C2|NR5A2|SGK1|RBP4|TREM2|ABCA1|SHBG|FITM2|GPER1|TRPV4|MME","17588","17815|17821|17812|18040|18025|17992|18079|17830|17917|17980|18073|17923|17788|18076|18094|17875|18109","1.72E-5","","GO:0008289","0.24559319556497244","0"
"74","5","GO Biological Process","","Negative regulation of innate immune response","0.0036","CEACAM1|USP18|NLRC5|PPARG|ARG1","17588","18037|17971|18085|18040|18034","1.5E-4","","GO:0045824","0.24436974992327126","0"
"1049","18","GO Biological Process","","Positive regulation of cellular component organization","0.0037","HGF|IFNG|CCR7|WNT5A|PPARGC1A|PPARG|NRG1|F2RL1|PCSK9|MET|CD28|GATA2|TREM2|ABCA1|GPER1|ACE2|TNF|TRPV4","17588","18130|17947|17944|17812|17956|18040|17938|17965|18007|17860|18067|17842|18073|17923|18094|17887|18010|17875","1.6E-4","","GO:0051130","0.2431798275933005","0"
"257","9","DISEASES","","Benign neoplasm","0.0038","AMH|NAPSA|PRL|NR3C2|GHRH|SHBG|CCM2|POMC|MME","17588","17869|18022|17824|18079|18028|17788|18088|17851|18109","5.5E-5","","DOID:0060072","0.242021640338319","0"
"540","13","DISEASES","","Bone disease","0.0038","MIF|CYP27B1|IFNG|CD28|CCR6|STAT4|CARD9|GATA3|XDH|NPPC|TNF|TRPV4|ENPP1","17588","17803|17872|17947|18067|18136|17953|18139|17899|17800|18031|18010|17875|18004","5.61E-5","","DOID:0080001","0.242021640338319","0"
"9","3","DISEASES","","Sexual dysfunction","0.0038","NOS3|PRL|SHBG","17588","18013|17824|17788","5.41E-5","","DOID:1876","0.242021640338319","0"
"9","3","DISEASES","","Lymphopenia","0.0038","IFNG|CD8A|ACE2","17588","17947|17806|17887","5.41E-5","","DOID:614","0.242021640338319","0"
"60","6","Monarch Phenotype","","HMG CoA reductase inhibitor use measurement","0.0038","PPARG|NOS3|PCSK9|ABCA1|LDLR|ABO","17588","18040|18013|18007|17923|17878|18061","4.07E-6","","EFO:0009932","0.242021640338319","0"
"14","3","GO Biological Process","","Negative regulation of type 2 immune response","0.0039","TBX21|CCR2|ARG1","17588","17893|18124|18034","1.6E-4","","GO:0002829","0.24089353929735008","0"
"14","3","GO Biological Process","","Positive regulation of interleukin-13 production","0.0039","PRKCZ|GATA3|IRF4","17588","17983|17899|18103","1.6E-4","","GO:0032736","0.24089353929735008","0"
"39","4","GO Biological Process","","Regulation of endocrine process","0.0039","F2RL1|CYP19A1|POMC|AGTR1","17588","17965|18064|17851|17911","1.6E-4","","GO:0044060","0.24089353929735008","0"
"14","3","GO Biological Process","","Alpha-beta T cell proliferation","0.0039","CD28|CD3E|DOCK2","17588","18067|18151|17950","1.6E-4","","GO:0046633","0.24089353929735008","0"
"368","10","GO Biological Process","","Regulation of neurogenesis","0.0039","IFNG|WNT5A|PPARG|ACE|CX3CR1|TREM2|GPER1|TNF|MME|LDLR","17588","17947|17812|18040|17896|18145|18073|18094|18010|18109|17878","1.6E-4","","GO:0050767","0.24089353929735008","0"
"39","4","GO Biological Process","","Signaling receptor ligand precursor processing","0.0039","ACE|DPP4|ACE2|MME","17588","17896|17866|17887|18109","1.6E-4","","GO:0140448","0.24089353929735008","0"
"9","3","TISSUES","","M1 macrophage","0.0039","IFNG|ARG1|TNF","17588","17947|18034|18010","5.41E-5","","BTO:0006110","0.24089353929735008","0"
"129","6","KEGG Pathways","","Fluid shear stress and atherosclerosis","0.0039","IFNG|NOS3|PRKCZ|NPPC|TNF|TRPV4","17588","17947|18013|17983|18031|18010|17875","2.3E-4","","hsa05418","0.24089353929735008","0"
"16","3","WikiPathways","","SREBF and miR33 in cholesterol and lipid homeostasis","0.0039","PPARGC1A|ABCA1|LDLR","17588","17956|17923|17878","2.3E-4","","WP2011","0.24089353929735008","0"
"963","17","GO Biological Process","","Regulation of cellular localization","0.004","GCK|IFNG|WNT5A|DNAJC27|PPARG|F2RL1|PCSK9|RBP4|TREM2|PRKCZ|LILRB4|GPER1|TRPM2|TNF|CSRP3|GIPR|CCL5","17588","18112|17947|17812|17998|18040|17965|18007|17980|18073|17983|18001|18094|17773|18010|18052|17818|17989","1.7E-4","","GO:0060341","0.23979400086720376","0"
"5544","58","GO Cellular Component","","Plasma membrane","0.004","CEACAM1|MIF|AQP9|CCR7|GGT1|KLB|IL1RN|WNT5A|ADAM28|NRG1|ACE|NCR1|CCR2|CCR5|MERTK|F2RL1|FABP5|NOS3|PCSK9|ADORA2B|CD248|SLC19A1|ANGPT2|MET|SLC2A4|CD28|CD86|CCR6|CX3CR1|DPP4|TLR9|CD3E|SGK1|CARD9|ADA|TREM2|ABCA1|PRKCZ|STEAP4|LILRB4|NRG4|GPER1|TRPM2|CD8A|ACE2|TNF|AGTR1|TRPV4|TRIB3|MME|DOCK2|RGS5|GPR84|LDLR|GIPR|TLR5|ENPP1|SOCS7","17588","18037|17803|18055|17944|18106|17890|17794|17812|18016|17938|17896|17929|18124|18133|18070|17965|18025|18013|18007|17791|18115|17827|17908|17860|17941|18067|18019|18136|18145|17866|18148|18151|17917|18139|17926|18073|17923|17983|17797|18001|18118|18094|17773|17806|17887|18010|17911|17875|18097|18109|17950|17839|18046|17878|17818|17845|18004|17848","2.09E-5","","GO:0005886","0.23979400086720376","0"
"3957","46","GO Cellular Component","","Vesicle","0.004","CEACAM1|MIF|LBP|HGF|MPO|GGT1|NAPSA|IL1RN|WNT5A|ACE|CCR5|F2RL1|FABP5|NOS3|PRL|PCSK9|CD248|SLC2A4|CD86|ARG1|DPP4|TLR9|CYP2J2|RBP4|ADA|LCN2|ABCA1|PRKCZ|STEAP4|SHBG|LILRB4|GPER1|TRPM2|POMC|NPPC|ACE2|TNF|TRPV4|MME|DOCK2|AGAP2|GPR84|LDLR|ABO|DAPK2|SOCS1","17588","18037|17803|17815|18130|17785|18106|18022|17794|17812|17896|18133|17965|18025|18013|17824|18007|18115|17941|18019|18034|17866|18148|17986|17980|17926|17779|17923|17983|17797|17788|18001|18094|17773|17851|18031|17887|18010|17875|18109|17950|18082|18046|17878|18061|17836|17932","1.96E-5","","GO:0031982","0.23979400086720376","0"
"2","2","WikiPathways","","PCSK9-mediated LDL receptor degradation","0.004","PCSK9|LDLR","17588","18007|17878","2.4E-4","","WP2846","0.23979400086720376","0"
"2","2","WikiPathways","","Evolocumab mechanism to reduce LDL cholesterol","0.004","PCSK9|LDLR","17588","18007|17878","2.4E-4","","WP3408","0.23979400086720376","0"
"372","10","GO Biological Process","","Multicellular organismal homeostasis","0.0041","NAPSA|PPARGC1A|NOS3|MET|GATA2|TLR9|RBP4|TRPM2|TRPV4|ACACA","17588","18022|17956|18013|17860|17842|18148|17980|17773|17875|17920","1.8E-4","","GO:0048871","0.23872161432802647","0"
"447","11","GO Biological Process","","Regulation of nervous system development","0.0041","HGF|IFNG|WNT5A|PPARG|ACE|CX3CR1|TREM2|GPER1|TNF|MME|LDLR","17588","18130|17947|17812|18040|17896|18145|18073|18094|18010|18109|17878","1.8E-4","","GO:0051960","0.23872161432802647","0"
"236","8","GO Biological Process","","Regulation of muscle system process","0.0041","PPARG|NOS3|ADORA2B|ADA|GPER1|ACE2|TRPV4|NR4A1","17588","18040|18013|17791|17926|18094|17887|17875|17884","1.8E-4","","GO:0090257","0.23872161432802647","0"
"77","5","GO Biological Process","","Regulation of tyrosine phosphorylation of STAT protein","0.0042","OSM|IFNG|TNF|CCL5|SOCS1","17588","17935|17947|18010|17989|17932","1.8E-4","","GO:0042509","0.23767507096020996","0"
